Customer_ID,Age,Gender,City,Signup_Date,Loyalty_Status,Total_Orders,Average_Spend,Customer_Lifetime_Value
C104518,28,Male,Hyderabad,2024-11-15,New,5.0,253.69,1268.46
C104519,18,Female,Chennai,2024-09-20,New,6.0,340.89,2045.35
C104520,21,Male,Kolkata,2024-01-11,New,6.0,346.25,2077.53
C104521,34,Male,Mumbai,2025-03-25,Gold,6.0,412.65,2475.9
C104522,30,Male,Delhi NCR,2023-12-28,Platinum,4.0,165.06,660.26
C104523,32,Male,Hyderabad,2023-04-29,New,4.0,326.38,1305.53
C104524,40,Male,Mumbai,2023-05-05,Gold,8.0,295.5,2364.01
C104525,20,Female,Chennai,2025-07-17,Gold,5.0,216.21,1081.05
C104526,29,Male,Pune,2024-01-23,New,4.0,328.79,1315.16
C104527,33,Female,Chennai,2024-03-03,Gold,5.0,392.83,1964.15
C104528,25,Male,Jaipur,2023-11-11,Platinum,8.0,387.45,3099.58
C104529,44,Female,Hyderabad,2025-01-29,Platinum,4.0,269.9,1079.61
C104530,39,Male,Ahmedabad,2024-09-15,Gold,3.0,379.37,1138.12
C104531,34,Male,Pune,2025-07-15,New,5.0,394.98,1974.92
C104532,47,Male,Delhi NCR,2025-07-10,New,5.0,245.01,1225.06
C104533,18,Female,Chennai,2025-10-16,Platinum,6.0,352.75,2116.48
C104534,31,Female,Pune,2023-12-05,New,5.0,479.24,2396.21
C104535,34,Female,Lucknow,2024-08-24,Silver,1.0,368.15,368.15
C104536,23,Female,Mumbai,2023-12-23,New,8.0,360.11,2880.89
C104537,34,Male,Mumbai,2024-12-26,Silver,1.0,244.21,244.21
C104538,21,Male,Kolkata,2025-02-09,New,7.0,312.66,2188.63
C104539,37,Male,Delhi NCR,2023-09-17,Gold,4.0,347.7,1390.79
C104540,41,Female,Hyderabad,2025-06-04,Silver,7.0,424.37,2970.61
C104541,33,Male,Hyderabad,2023-10-26,Silver,7.0,349.78,2448.45
C104542,18,Male,Delhi NCR,2025-10-09,New,3.0,336.44,1009.33
C104543,22,Female,Delhi NCR,2025-05-26,Silver,7.0,282.37,1976.62
C104544,36,Male,Kolkata,2023-01-19,Gold,3.0,454.67,1364.0
C104545,31,Female,Delhi NCR,2024-02-15,Gold,7.0,285.18,1996.27
C104546,18,Male,Chennai,2024-02-05,Gold,4.0,274.86,1099.46
C104547,42,Female,Chennai,2025-04-27,Silver,1.0,336.11,336.11
C104548,32,Female,Pune,2025-01-16,Gold,11.0,358.32,3941.5
C104549,24,Female,Bengaluru,2023-02-22,Silver,3.0,251.58,754.74
C104550,40,Male,Delhi NCR,2025-05-15,Silver,7.0,282.68,1978.74
C104551,25,Male,Chennai,2023-08-13,Silver,2.0,263.36,526.73
C104552,25,Male,Delhi NCR,2024-01-16,New,4.0,230.72,922.86
C104553,34,Male,Mumbai,2023-06-25,Silver,8.0,240.83,1926.66
C104554,47,Female,Jaipur,2023-06-12,Silver,5.0,464.25,2321.27
C104555,46,Male,Mumbai,2024-06-26,New,5.0,276.45,1382.23
C104556,34,Male,Mumbai,2023-03-29,Gold,4.0,329.38,1317.5
C104557,35,Male,Lucknow,2023-03-24,New,9.0,291.91,2627.19
C104558,38,Female,Delhi NCR,2025-03-20,Silver,4.0,312.58,1250.33
C104559,20,Male,Delhi NCR,2023-12-21,Gold,6.0,339.27,2035.63
C104560,37,Male,Bengaluru,2024-10-29,New,5.0,294.85,1474.26
C104561,24,Male,Chennai,2025-10-12,New,5.0,231.87,1159.35
C104562,34,Male,Ahmedabad,2023-02-22,Silver,2.0,666.36,1332.72
C104563,29,Female,Chennai,2025-03-29,New,10.0,283.82,2838.23
C104564,36,Male,Lucknow,2023-04-23,New,9.0,360.04,3240.32
C104565,32,Female,Delhi NCR,2025-02-22,Gold,6.0,329.32,1975.95
C104566,18,Female,Hyderabad,2023-11-12,New,8.0,342.79,2742.3
C104567,33,Female,Delhi NCR,2023-05-20,Silver,8.0,341.42,2731.37
C104568,37,Female,Ahmedabad,2023-08-24,New,6.0,320.12,1920.73
C104569,35,Female,Jaipur,2024-01-11,New,4.0,349.88,1399.52
C104570,30,Male,Mumbai,2025-01-21,New,12.0,258.37,3100.47
C104571,46,Male,Kolkata,2024-12-02,Platinum,0.0,0.0,0.0
C104572,34,Female,Hyderabad,2025-01-20,Silver,3.0,290.95,872.86
C104573,35,Female,Delhi NCR,2023-01-23,New,3.0,236.48,709.45
C104574,40,Male,Hyderabad,2025-10-01,Silver,9.0,325.93,2933.36
C104575,34,Male,Lucknow,2024-03-22,Silver,4.0,289.24,1156.98
C104576,23,Male,Mumbai,2023-04-25,Silver,4.0,419.74,1678.94
C104577,18,Male,Delhi NCR,2025-08-14,New,2.0,353.2,706.39
C104578,27,Male,Lucknow,2025-03-27,New,5.0,333.7,1668.51
C104579,38,Male,Bengaluru,2023-03-26,Silver,4.0,356.12,1424.46
C104580,28,Male,Bengaluru,2024-03-25,Silver,2.0,441.8,883.6
C104581,38,Female,Pune,2025-07-22,Gold,4.0,384.06,1536.22
C104582,32,Female,Hyderabad,2024-12-04,Silver,4.0,417.96,1671.83
C104583,43,Female,Mumbai,2023-07-20,Silver,4.0,356.07,1424.28
C104584,28,Female,Delhi NCR,2024-12-22,Silver,4.0,359.03,1436.13
C104585,35,Male,Kolkata,2023-07-14,Silver,5.0,225.45,1127.27
C104586,36,Male,Bengaluru,2023-12-29,Silver,5.0,510.57,2552.87
C104587,45,Female,Pune,2023-07-21,New,6.0,332.28,1993.69
C104588,18,Female,Kolkata,2024-12-15,Platinum,9.0,305.96,2753.66
C104589,27,Female,Delhi NCR,2025-08-17,New,5.0,304.75,1523.77
C104590,39,Female,Kolkata,2023-02-15,Silver,2.0,157.62,315.24
C104591,45,Female,Chennai,2024-09-13,Silver,2.0,333.6,667.21
C104592,33,Female,Jaipur,2023-09-13,Gold,3.0,375.73,1127.19
C104593,28,Female,Mumbai,2025-02-12,New,6.0,248.18,1489.07
C104594,38,Female,Mumbai,2023-05-24,Gold,7.0,395.3,2767.1
C104595,39,Male,Pune,2024-01-13,New,7.0,437.42,3061.97
C104596,28,Male,Ahmedabad,2023-08-01,New,1.0,289.08,289.08
C104597,34,Male,Lucknow,2025-06-18,Gold,4.0,322.59,1290.34
C104598,42,Male,Bengaluru,2023-03-27,New,8.0,297.77,2382.2
C104599,48,Female,Hyderabad,2024-08-22,Silver,3.0,182.55,547.64
C104600,38,Male,Delhi NCR,2023-05-05,Silver,7.0,270.69,1894.8
C104601,31,Male,Pune,2024-09-09,Platinum,8.0,255.44,2043.5
C104602,31,Female,Kolkata,2025-03-01,Gold,4.0,265.2,1060.81
C104603,36,Male,Chennai,2025-02-13,New,7.0,347.07,2429.49
C104604,30,Female,Mumbai,2023-02-04,Gold,5.0,293.68,1468.41
C104605,33,Male,Jaipur,2025-03-07,New,2.0,273.44,546.89
C104606,21,Male,Delhi NCR,2023-11-02,Silver,7.0,352.95,2470.62
C104607,43,Male,Bengaluru,2024-12-03,Gold,5.0,359.91,1799.57
C104608,21,Male,Hyderabad,2025-09-19,Silver,7.0,369.21,2584.48
C104609,27,Male,Hyderabad,2023-05-03,Silver,3.0,273.04,819.11
C104610,32,Male,Chennai,2024-01-09,Gold,8.0,312.98,2503.8
C104611,49,Male,Hyderabad,2025-06-11,Silver,8.0,300.3,2402.4
C104612,27,Male,Delhi NCR,2023-05-26,Platinum,6.0,366.58,2199.48
C104613,25,Female,Delhi NCR,2023-09-26,New,6.0,310.29,1861.71
C104614,26,Male,Hyderabad,2024-07-19,New,11.0,271.65,2988.16
C104615,46,Male,Pune,2025-10-23,Gold,2.0,273.88,547.77
C104616,18,Male,Bengaluru,2023-10-31,New,7.0,319.41,2235.88
C104617,22,Female,Mumbai,2024-02-02,Silver,3.0,376.43,1129.28
C104618,56,Female,Delhi NCR,2025-03-30,Gold,6.0,260.46,1562.77
C104619,36,Other,Chennai,2023-05-04,Silver,3.0,333.58,1000.74
C104620,21,Female,Bengaluru,2023-12-04,New,6.0,319.0,1914.03
C104621,31,Male,Hyderabad,2023-11-22,New,7.0,311.39,2179.74
C104622,32,Female,Bengaluru,2024-02-18,New,5.0,372.04,1860.22
C104623,39,Male,Mumbai,2024-08-13,New,7.0,353.08,2471.56
C104624,48,Female,Mumbai,2023-08-17,New,6.0,254.97,1529.8
C104625,34,Male,Delhi NCR,2024-02-08,Gold,5.0,297.5,1487.5
C104626,26,Male,Pune,2025-08-02,New,9.0,362.17,3259.5
C104627,38,Female,Mumbai,2025-05-03,Gold,3.0,233.74,701.23
C104628,25,Female,Mumbai,2025-09-11,Platinum,5.0,322.09,1610.43
C104629,22,Female,Lucknow,2024-12-03,New,6.0,407.35,2444.11
C104630,18,Male,Bengaluru,2024-08-22,Platinum,8.0,295.42,2363.35
C104631,18,Male,Bengaluru,2023-08-08,New,3.0,450.63,1351.89
C104632,23,Male,Bengaluru,2023-06-13,Silver,3.0,334.6,1003.81
C104633,20,Male,Mumbai,2024-07-09,Platinum,4.0,259.09,1036.36
C104634,34,Male,Delhi NCR,2024-02-22,Gold,2.0,209.32,418.65
C104635,20,Male,Kolkata,2025-03-22,New,4.0,250.03,1000.12
C104636,18,Female,Bengaluru,2023-01-10,New,4.0,405.87,1623.48
C104637,22,Male,Pune,2025-07-06,New,4.0,410.64,1642.54
C104638,27,Female,Jaipur,2023-06-25,Platinum,4.0,323.24,1292.98
C104639,26,Female,Delhi NCR,2024-02-11,New,8.0,452.18,3617.4
C104640,45,Female,Pune,2024-01-02,Silver,3.0,328.87,986.62
C104641,25,Male,Delhi NCR,2025-08-10,New,5.0,265.23,1326.14
C104642,39,Male,Bengaluru,2025-01-12,New,3.0,276.97,830.92
C104643,31,Male,Kolkata,2023-02-07,Silver,5.0,355.29,1776.44
C104644,31,Female,Delhi NCR,2025-05-28,New,4.0,228.19,912.76
C104645,23,Male,Lucknow,2024-11-27,Silver,7.0,375.91,2631.4
C104646,30,Male,Hyderabad,2023-03-12,Silver,7.0,399.69,2797.86
C104647,24,Other,Bengaluru,2025-03-16,Silver,4.0,369.14,1476.58
C104648,33,Female,Delhi NCR,2023-02-04,Silver,4.0,342.68,1370.74
C104649,29,Female,Hyderabad,2024-03-13,New,6.0,302.08,1812.45
C104650,22,Male,Bengaluru,2023-06-16,Gold,5.0,255.85,1279.26
C104651,40,Female,Delhi NCR,2023-01-12,Silver,3.0,290.99,872.97
C104652,35,Male,Bengaluru,2024-07-30,Silver,5.0,325.26,1626.32
C104653,27,Male,Delhi NCR,2024-12-08,New,5.0,288.57,1442.83
C104654,32,Female,Lucknow,2024-05-09,New,2.0,388.08,776.17
C104655,30,Female,Mumbai,2023-12-19,Gold,4.0,390.36,1561.42
C104656,23,Male,Bengaluru,2024-06-12,Gold,8.0,258.32,2066.59
C104657,32,Male,Chennai,2023-06-06,New,2.0,206.95,413.9
C104658,25,Male,Pune,2023-02-21,New,6.0,348.51,2091.04
C104659,22,Female,Ahmedabad,2023-06-11,New,8.0,362.46,2899.7
C104660,18,Female,Jaipur,2023-02-25,Silver,4.0,326.79,1307.17
C104661,28,Male,Delhi NCR,2025-03-03,New,5.0,390.25,1951.26
C104662,36,Male,Bengaluru,2024-09-18,Platinum,6.0,269.39,1616.32
C104663,25,Female,Pune,2023-07-13,New,6.0,402.02,2412.11
C104664,54,Female,Delhi NCR,2024-08-09,Platinum,4.0,392.41,1569.64
C104665,39,Male,Pune,2024-05-13,New,5.0,228.59,1142.96
C104666,43,Female,Delhi NCR,2023-04-25,New,7.0,367.92,2575.45
C104667,38,Other,Ahmedabad,2025-09-26,New,8.0,304.02,2432.18
C104668,48,Male,Pune,2025-08-23,New,5.0,239.92,1199.6
C104669,24,Female,Hyderabad,2025-02-20,Platinum,4.0,377.75,1511.01
C104670,18,Female,Bengaluru,2025-04-12,Silver,8.0,292.84,2342.72
C104671,27,Female,Lucknow,2024-07-17,New,6.0,274.78,1648.69
C104672,36,Female,Chennai,2025-04-07,Platinum,6.0,306.32,1837.91
C104673,32,Female,Chennai,2024-06-28,New,7.0,437.3,3061.1
C104674,33,Male,Kolkata,2023-06-21,New,3.0,279.54,838.61
C104675,43,Male,Delhi NCR,2023-06-22,New,6.0,295.22,1771.34
C104676,34,Female,Delhi NCR,2025-05-29,Silver,2.0,479.25,958.5
C104677,38,Male,Delhi NCR,2024-04-04,Gold,7.0,352.92,2470.45
C104678,23,Male,Pune,2025-01-21,New,11.0,306.95,3376.46
C104679,21,Male,Hyderabad,2023-05-30,Gold,4.0,272.41,1089.65
C104680,46,Female,Mumbai,2024-04-06,New,4.0,518.25,2073.0
C104681,32,Other,Lucknow,2023-03-28,New,5.0,385.23,1926.14
C104682,25,Female,Delhi NCR,2023-08-16,Silver,7.0,394.97,2764.79
C104683,25,Female,Chennai,2023-04-23,Gold,5.0,333.28,1666.39
C104684,25,Male,Bengaluru,2023-08-03,Silver,9.0,346.65,3119.88
C104685,25,Male,Bengaluru,2024-09-16,New,0.0,0.0,0.0
C104686,19,Female,Delhi NCR,2023-01-06,New,3.0,213.92,641.76
C104687,18,Male,Pune,2023-07-19,Gold,3.0,217.25,651.76
C104688,29,Female,Chennai,2024-12-12,Silver,7.0,249.63,1747.44
C104689,26,Male,Mumbai,2023-06-03,Silver,3.0,369.94,1109.82
C104690,41,Male,Bengaluru,2024-07-26,New,6.0,495.67,2974.01
C104691,34,Female,Hyderabad,2025-06-12,Gold,8.0,550.31,4402.5
C104692,33,Male,Mumbai,2025-03-14,New,3.0,179.54,538.63
C104693,24,Male,Hyderabad,2023-05-06,Silver,11.0,303.9,3342.85
C104694,30,Male,Bengaluru,2023-06-01,Silver,4.0,306.42,1225.68
C104695,34,Male,Kolkata,2024-12-27,New,4.0,302.2,1208.8
C104696,37,Male,Pune,2023-12-23,Silver,4.0,283.22,1132.89
C104697,30,Female,Delhi NCR,2024-03-05,Silver,5.0,241.6,1208.02
C104698,41,Male,Chennai,2024-05-06,Silver,2.0,274.58,549.16
C104699,31,Female,Mumbai,2024-08-19,Gold,6.0,247.2,1483.23
C104700,38,Female,Jaipur,2024-04-07,Silver,4.0,280.11,1120.44
C104701,27,Male,Hyderabad,2023-01-25,New,4.0,211.98,847.91
C104702,18,Male,Delhi NCR,2023-04-08,New,3.0,467.77,1403.31
C104703,33,Female,Chennai,2023-01-01,Silver,4.0,224.47,897.89
C104704,38,Female,Delhi NCR,2023-09-30,New,8.0,354.28,2834.22
C104705,36,Female,Kolkata,2025-04-21,Gold,3.0,415.81,1247.43
C104706,35,Male,Jaipur,2025-09-27,New,3.0,273.24,819.73
C104707,28,Female,Pune,2024-05-04,New,4.0,218.14,872.54
C104708,24,Female,Hyderabad,2023-01-29,New,3.0,278.2,834.61
C104709,36,Female,Hyderabad,2023-03-15,Gold,8.0,363.53,2908.27
C104710,35,Male,Bengaluru,2025-04-19,Silver,9.0,308.14,2773.22
C104711,26,Female,Delhi NCR,2023-12-20,Silver,2.0,588.62,1177.23
C104712,41,Male,Ahmedabad,2025-06-27,New,6.0,361.95,2171.69
C104713,23,Female,Mumbai,2024-06-05,Gold,6.0,363.6,2181.6
C104714,26,Female,Mumbai,2025-06-24,Gold,2.0,275.79,551.58
C104715,46,Female,Delhi NCR,2023-05-20,New,1.0,623.92,623.92
C104716,39,Male,Lucknow,2025-06-02,Gold,5.0,376.96,1884.81
C104717,28,Female,Jaipur,2024-07-16,Gold,2.0,479.8,959.59
C104718,34,Male,Mumbai,2024-03-26,New,3.0,291.85,875.56
C104719,32,Male,Mumbai,2024-06-28,New,3.0,290.17,870.52
C104720,31,Female,Chennai,2023-12-03,Silver,10.0,304.46,3044.62
C104721,23,Female,Bengaluru,2024-09-12,Silver,6.0,257.42,1544.55
C104722,31,Male,Jaipur,2025-03-04,Gold,6.0,257.6,1545.61
C104723,28,Female,Ahmedabad,2025-04-14,Silver,6.0,300.41,1802.46
C104724,33,Male,Chennai,2025-10-04,New,7.0,284.9,1994.3
C104725,41,Female,Delhi NCR,2024-03-01,New,6.0,303.9,1823.41
C104726,28,Female,Pune,2025-03-02,Silver,3.0,286.06,858.18
C104727,21,Female,Lucknow,2025-07-04,New,6.0,367.83,2206.98
C104728,34,Female,Mumbai,2023-01-19,New,7.0,323.1,2261.72
C104729,28,Female,Ahmedabad,2024-05-03,New,8.0,315.0,2519.97
C104730,30,Male,Bengaluru,2024-12-22,Gold,4.0,216.83,867.31
C104731,28,Female,Lucknow,2024-04-15,New,6.0,358.46,2150.78
C104732,51,Male,Pune,2023-04-14,New,8.0,315.94,2527.56
C104733,18,Male,Delhi NCR,2024-11-06,Gold,3.0,316.78,950.35
C104734,28,Female,Bengaluru,2024-02-23,New,6.0,438.15,2628.92
C104735,31,Male,Delhi NCR,2024-09-28,Silver,6.0,308.67,1852.04
C104736,24,Male,Bengaluru,2023-01-02,New,9.0,318.39,2865.54
C104737,39,Other,Ahmedabad,2023-01-12,Gold,6.0,259.53,1557.2
C104738,38,Male,Mumbai,2024-09-12,New,4.0,313.4,1253.6
C104739,31,Male,Jaipur,2025-10-08,New,4.0,303.69,1214.77
C104740,29,Male,Delhi NCR,2024-10-20,New,3.0,313.04,939.13
C104741,30,Male,Pune,2025-08-28,Platinum,4.0,341.73,1366.93
C104742,30,Female,Jaipur,2025-05-22,Gold,9.0,267.68,2409.08
C104743,30,Female,Pune,2023-10-17,New,6.0,352.28,2113.67
C104744,29,Female,Ahmedabad,2023-04-16,New,3.0,216.02,648.05
C104745,33,Male,Lucknow,2024-07-29,New,5.0,375.44,1877.22
C104746,38,Male,Pune,2024-10-01,New,4.0,572.09,2288.37
C104747,20,Male,Chennai,2025-03-04,New,11.0,318.53,3503.87
C104748,22,Female,Delhi NCR,2024-06-20,Gold,6.0,359.96,2159.74
C104749,18,Female,Bengaluru,2025-08-06,New,5.0,369.63,1848.15
C104750,39,Male,Mumbai,2025-05-19,Gold,11.0,288.91,3177.96
C104751,33,Female,Kolkata,2024-08-26,New,8.0,346.38,2771.03
C104752,36,Female,Pune,2024-07-21,Gold,3.0,390.46,1171.37
C104753,18,Male,Hyderabad,2023-01-20,Silver,3.0,403.06,1209.17
C104754,47,Female,Jaipur,2025-03-15,New,2.0,252.47,504.94
C104755,26,Female,Delhi NCR,2024-12-02,Gold,4.0,401.0,1604.02
C104756,33,Male,Jaipur,2025-07-12,New,3.0,182.96,548.87
C104757,39,Male,Delhi NCR,2023-04-06,Gold,5.0,356.38,1781.91
C104758,22,Female,Mumbai,2023-05-31,Gold,6.0,424.08,2544.48
C104759,26,Female,Hyderabad,2024-11-22,Platinum,7.0,264.4,1850.79
C104760,33,Female,Mumbai,2024-05-18,Gold,11.0,291.03,3201.28
C104761,57,Female,Pune,2024-08-28,New,5.0,350.77,1753.86
C104762,34,Female,Chennai,2024-03-23,Silver,5.0,443.28,2216.39
C104763,45,Male,Kolkata,2024-10-21,Silver,6.0,424.42,2546.55
C104764,42,Male,Delhi NCR,2024-11-09,New,4.0,365.0,1460.0
C104765,34,Male,Delhi NCR,2023-07-14,Silver,2.0,279.73,559.45
C104766,22,Female,Delhi NCR,2025-02-22,New,7.0,311.68,2181.77
C104767,41,Female,Bengaluru,2024-05-23,Silver,2.0,484.26,968.53
C104768,18,Female,Delhi NCR,2024-08-15,New,5.0,380.46,1902.3
C104769,45,Male,Mumbai,2024-09-28,New,9.0,382.35,3441.15
C104770,33,Male,Kolkata,2025-02-05,Platinum,4.0,320.37,1281.47
C104771,18,Female,Jaipur,2023-11-06,Gold,4.0,180.07,720.29
C104772,28,Male,Kolkata,2023-01-07,New,5.0,307.09,1535.46
C104773,37,Male,Delhi NCR,2023-07-07,New,4.0,390.98,1563.93
C104774,29,Female,Hyderabad,2025-09-21,Gold,1.0,162.54,162.54
C104775,37,Female,Delhi NCR,2023-08-18,New,7.0,330.66,2314.6
C104776,23,Female,Mumbai,2023-09-14,Silver,6.0,431.82,2590.89
C104777,19,Male,Bengaluru,2025-06-02,Gold,7.0,442.09,3094.62
C104778,30,Male,Jaipur,2023-08-31,New,5.0,243.27,1216.35
C104779,31,Male,Hyderabad,2024-04-23,New,4.0,354.8,1419.2
C104780,28,Male,Mumbai,2024-01-17,New,4.0,285.54,1142.18
C104781,42,Male,Pune,2024-11-11,New,7.0,338.88,2372.15
C104782,23,Male,Jaipur,2024-09-04,Silver,1.0,408.12,408.12
C104783,34,Female,Delhi NCR,2024-06-14,New,3.0,274.28,822.83
C104784,32,Male,Kolkata,2024-05-31,Platinum,5.0,281.84,1409.21
C104785,18,Male,Delhi NCR,2025-05-09,Gold,6.0,393.45,2360.68
C104786,19,Male,Delhi NCR,2024-08-21,New,4.0,295.67,1182.68
C104787,31,Female,Ahmedabad,2024-06-07,Silver,7.0,279.55,1956.84
C104788,49,Male,Delhi NCR,2025-07-02,New,7.0,308.96,2162.74
C104789,36,Male,Chennai,2023-04-07,New,3.0,440.28,1320.84
C104790,18,Male,Delhi NCR,2025-05-08,Silver,2.0,333.54,667.07
C104791,18,Male,Hyderabad,2023-07-23,New,7.0,341.28,2388.93
C104792,38,Female,Hyderabad,2023-12-08,New,4.0,290.61,1162.43
C104793,30,Male,Kolkata,2023-01-14,New,5.0,358.56,1792.78
C104794,41,Male,Kolkata,2024-08-11,New,10.0,314.06,3140.64
C104795,23,Female,Pune,2025-05-06,Silver,7.0,483.48,3384.38
C104796,34,Male,Bengaluru,2024-01-29,Platinum,6.0,429.2,2575.21
C104797,39,Female,Delhi NCR,2024-11-14,Silver,3.0,292.5,877.5
C104798,27,Male,Hyderabad,2024-02-09,Platinum,10.0,343.38,3433.85
C104799,27,Female,Bengaluru,2025-02-20,Silver,5.0,291.6,1457.98
C104800,31,Male,Delhi NCR,2025-10-25,New,7.0,351.12,2457.85
C104801,36,Male,Jaipur,2025-01-06,Gold,5.0,330.36,1651.8
C104802,31,Male,Mumbai,2023-12-17,New,5.0,322.54,1612.71
C104803,40,Other,Delhi NCR,2025-04-29,New,8.0,403.81,3230.51
C104804,27,Male,Ahmedabad,2023-02-09,Platinum,8.0,304.46,2435.65
C104805,19,Female,Hyderabad,2025-10-13,Silver,2.0,512.88,1025.77
C104806,49,Female,Chennai,2025-05-14,Platinum,12.0,362.16,4345.93
C104807,26,Male,Delhi NCR,2024-11-04,New,3.0,288.2,864.61
C104808,26,Male,Bengaluru,2024-10-01,Gold,9.0,467.78,4210.05
C104809,30,Male,Pune,2023-09-17,New,2.0,337.2,674.39
C104810,32,Other,Mumbai,2024-03-20,New,4.0,494.86,1979.45
C104811,28,Female,Pune,2023-04-15,Gold,5.0,289.29,1446.45
C104812,31,Female,Mumbai,2023-12-15,Silver,2.0,506.48,1012.97
C104813,31,Male,Delhi NCR,2024-08-30,Silver,12.0,316.14,3793.64
C104814,33,Female,Delhi NCR,2024-01-09,Gold,3.0,263.11,789.34
C104815,18,Male,Mumbai,2025-03-04,Gold,7.0,315.27,2206.92
C104816,48,Male,Mumbai,2025-05-28,New,9.0,276.63,2489.71
C104817,30,Male,Chennai,2024-08-01,New,10.0,460.86,4608.55
C104818,36,Male,Hyderabad,2023-12-18,Gold,10.0,298.86,2988.63
C104819,19,Female,Delhi NCR,2023-11-09,Silver,3.0,335.01,1005.04
C104820,27,Female,Hyderabad,2024-07-17,Silver,5.0,304.85,1524.24
C104821,25,Male,Mumbai,2025-01-11,New,7.0,295.85,2070.94
C104822,44,Male,Bengaluru,2023-05-11,New,3.0,217.84,653.51
C104823,26,Female,Ahmedabad,2024-04-06,Platinum,2.0,292.95,585.9
C104824,38,Male,Pune,2024-03-29,Silver,4.0,265.2,1060.79
C104825,25,Male,Pune,2023-10-23,Gold,7.0,371.96,2603.74
C104826,27,Male,Mumbai,2023-09-02,New,2.0,337.14,674.28
C104827,29,Female,Delhi NCR,2025-05-16,New,2.0,428.24,856.47
C104828,43,Female,Chennai,2024-03-21,Silver,5.0,345.77,1728.85
C104829,18,Female,Hyderabad,2024-08-16,Gold,7.0,266.24,1863.68
C104830,19,Male,Hyderabad,2023-02-09,New,2.0,308.36,616.71
C104831,18,Female,Lucknow,2023-10-19,New,4.0,411.34,1645.34
C104832,21,Male,Mumbai,2023-08-19,Silver,7.0,269.45,1886.18
C104833,24,Female,Chennai,2023-12-05,New,7.0,333.93,2337.49
C104834,18,Male,Hyderabad,2025-05-16,New,4.0,344.08,1376.34
C104835,24,Male,Mumbai,2024-08-11,Silver,4.0,289.16,1156.65
C104836,18,Male,Delhi NCR,2025-07-18,New,5.0,296.18,1480.92
C104837,31,Male,Hyderabad,2024-03-11,Silver,2.0,225.96,451.93
C104838,42,Male,Mumbai,2025-03-04,New,0.0,0.0,0.0
C104839,35,Female,Pune,2023-06-15,Silver,4.0,226.24,904.96
C104840,33,Female,Pune,2025-04-19,Gold,3.0,316.2,948.6
C104841,22,Female,Bengaluru,2024-09-20,Gold,6.0,252.12,1512.71
C104842,18,Male,Hyderabad,2023-02-09,Silver,1.0,229.58,229.58
C104843,21,Male,Hyderabad,2024-12-10,Silver,5.0,414.73,2073.67
C104844,31,Male,Bengaluru,2024-05-08,New,7.0,205.36,1437.54
C104845,39,Male,Kolkata,2023-01-01,Silver,7.0,222.63,1558.42
C104846,39,Male,Delhi NCR,2025-05-22,New,4.0,354.8,1419.18
C104847,31,Female,Lucknow,2024-07-06,Silver,9.0,407.38,3666.41
C104848,24,Female,Delhi NCR,2024-09-16,New,8.0,284.36,2274.84
C104849,31,Male,Delhi NCR,2024-08-17,Silver,7.0,345.22,2416.53
C104850,28,Female,Pune,2023-04-04,Silver,5.0,419.65,2098.23
C104851,29,Female,Delhi NCR,2023-12-09,Silver,5.0,313.37,1566.87
C104852,49,Male,Mumbai,2024-12-23,New,6.0,246.28,1477.66
C104853,18,Female,Delhi NCR,2023-12-15,Silver,5.0,310.63,1553.16
C104854,29,Male,Pune,2025-07-03,Silver,2.0,377.0,754.0
C104855,42,Male,Hyderabad,2023-11-24,Platinum,4.0,293.77,1175.09
C104856,18,Other,Delhi NCR,2024-04-18,Silver,4.0,253.14,1012.58
C104857,25,Female,Bengaluru,2024-04-03,New,8.0,286.68,2293.42
C104858,26,Male,Delhi NCR,2023-01-20,Gold,5.0,292.54,1462.7
C104859,29,Male,Jaipur,2025-04-16,New,7.0,393.58,2755.06
C104860,18,Female,Delhi NCR,2023-05-20,New,2.0,364.98,729.97
C104861,36,Male,Hyderabad,2024-04-28,New,6.0,304.9,1829.37
C104862,37,Female,Bengaluru,2025-07-24,Silver,3.0,527.59,1582.76
C104863,36,Female,Hyderabad,2025-10-20,Silver,6.0,363.6,2181.57
C104864,23,Male,Jaipur,2023-08-26,Silver,7.0,377.39,2641.74
C104865,32,Female,Mumbai,2024-01-23,Gold,7.0,347.33,2431.33
C104866,23,Female,Chennai,2024-08-05,Silver,5.0,532.57,2662.85
C104867,28,Female,Bengaluru,2024-12-21,New,6.0,252.43,1514.61
C104868,50,Male,Pune,2023-09-15,Silver,2.0,201.66,403.33
C104869,32,Male,Mumbai,2024-07-19,Gold,4.0,281.76,1127.05
C104870,20,Male,Mumbai,2025-05-09,Silver,4.0,319.86,1279.45
C104871,33,Female,Delhi NCR,2025-02-24,Silver,4.0,261.41,1045.62
C104872,19,Female,Delhi NCR,2025-04-26,Silver,8.0,348.79,2790.34
C104873,20,Female,Jaipur,2025-07-04,Silver,4.0,195.53,782.11
C104874,22,Female,Chennai,2025-06-06,New,8.0,402.89,3223.1
C104875,27,Male,Mumbai,2024-06-11,Gold,7.0,325.87,2281.12
C104876,39,Male,Bengaluru,2025-09-30,New,7.0,387.07,2709.48
C104877,36,Female,Pune,2024-05-24,New,5.0,319.27,1596.37
C104878,36,Female,Mumbai,2024-12-31,Gold,6.0,332.96,1997.74
C104879,21,Female,Bengaluru,2025-08-29,Gold,2.0,527.34,1054.69
